country_name,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
Nepal,2.6197212616629587e-06,2.619721261663096e-06,2.619721261659919e-06,0.001568636258726591,2.6197212616636724e-06,0.3505652372428687,2.619721261663306e-06,2.6197212616631743e-06,2.6197212616639167e-06,2.6197212616624874e-06,2.619721261663353e-06,0.15540019373975536,2.619721261663788e-06,2.6197212616641234e-06,2.619721261663793e-06,0.1753144870385696,2.6197212616642297e-06,2.6197212616633005e-06,2.6197212616639028e-06,2.619721261659919e-06,2.6197212616634674e-06,2.619721261664154e-06,2.619721261663831e-06,2.6197212616625196e-06,2.6197212616636033e-06,2.619721261663996e-06,0.042657283181412306,0.2744312892283877,2.6197212616637177e-06,2.6197212616640997e-06
Netherlands,1.1909015124472003e-05,1.1909015124472278e-05,1.1909015124457441e-05,0.032239956753225225,1.1909015124472234e-05,1.1909015124476633e-05,1.1909015124469452e-05,0.02042829974250477,1.1909015124472266e-05,0.05000293984947528,1.1909015124470213e-05,1.1909015124473696e-05,1.1909015124474299e-05,1.190901512447593e-05,1.1909015124470074e-05,0.04001892720321331,0.022945457546278764,0.0820688531034379,0.5255174606257776,1.1909015124457441e-05,1.1909015124476853e-05,0.11223028885616658,1.190901512447112e-05,1.1909015124474956e-05,0.03203471819715623,0.021459882900821247,1.1909015124472555e-05,0.06082694393457814,1.1909015124470626e-05,1.1909015124476552e-05
New Zealand,6.535435129284178e-07,6.535435129283266e-07,6.535435129275329e-07,6.535435129284943e-07,6.535435129285658e-07,6.535435129285639e-07,6.535435129283938e-07,6.535435129283532e-07,6.535435129284871e-07,6.535435129284684e-07,6.535435129282667e-07,6.53543512928569e-07,6.535435129284315e-07,6.535435129285711e-07,6.535435129284422e-07,6.535435129285634e-07,6.535435129285565e-07,0.02357437242110582,6.535435129285778e-07,6.535435129275329e-07,6.535435129284081e-07,6.535435129285797e-07,0.36846309556561185,6.535435129281295e-07,6.535435129284798e-07,6.535435129283728e-07,6.535435129285511e-07,6.535435129285802e-07,0.6079448863384334,6.535435129285248e-07
Nicaragua,5.296049147348249e-06,5.296049147348177e-06,5.2960491473410174e-06,5.296049147349441e-06,0.0007358820112672038,5.296049147348646e-06,5.296049147349317e-06,5.296049147346534e-06,5.296049147348819e-06,5.296049147345554e-06,5.296049147347142e-06,0.1943814407591736,0.11823040058500904,5.29604914734957e-06,5.2960491473483544e-06,5.29604914734798e-06,5.296049147349011e-06,0.005306774896868697,5.296049147349178e-06,5.2960491473410174e-06,5.296049147348285e-06,5.296049147349279e-06,5.296049147349238e-06,5.296049147346943e-06,5.29604914734901e-06,5.296049147347101e-06,0.6694994362667569,5.296049147348697e-06,5.296049147349102e-06,0.011718960301388196
Niger,7.150007150019265e-06,7.150007150020013e-06,7.150007150011468e-06,7.150007150021618e-06,7.150007150019458e-06,7.150007150019979e-06,7.150007150020734e-06,7.150007150019034e-06,7.150007150021909e-06,7.150007150017711e-06,7.150007150019865e-06,7.150007212178986e-06,0.9997926497925868,7.150007150020226e-06,7.150007150019513e-06,7.150007150019902e-06,7.15000715001971e-06,7.150007150019853e-06,7.150007150021447e-06,7.150007150011468e-06,7.150007150020032e-06,7.150007150020376e-06,7.150007150019637e-06,7.1500071500185916e-06,7.150007150020186e-06,7.150007150018984e-06,7.150007150021754e-06,7.150007150020564e-06,7.150007150019226e-06,7.150007150021499e-06
Nigeria,1.5807527544652692e-06,1.5807527544652092e-06,1.580752754462946e-06,1.580752754465452e-06,0.11232870204240275,1.5807527544652651e-06,0.0007324738714033194,1.5807527544650326e-06,1.5807527544654104e-06,1.5807527544642171e-06,1.5807527544654326e-06,1.5807527544654341e-06,1.5807527544653985e-06,0.046237507561361205,1.5807527544655656e-06,0.5972975741137923,0.003138276486070972,1.580752754465521e-06,1.5807527544653545e-06,1.580752754462946e-06,1.5807527544648499e-06,0.23423109446267437,0.00025643993775032706,1.5807527544645735e-06,1.5807527544651366e-06,1.58075275446501e-06,1.5807527544654917e-06,0.004894378785969875,0.0008503569307312226,1.5807527544651493e-06
North Macedonia (Republic of),6.3299151791468826e-06,6.329915179148417e-06,6.3299151791400665e-06,0.9926403877381241,6.329915179146146e-06,6.329915179151937e-06,0.0071823746368591635,6.3299151791491424e-06,6.3299151791488265e-06,6.32991517914318e-06,6.329915179147613e-06,6.329915179148545e-06,6.329915179149837e-06,6.329915179146584e-06,6.329915179146563e-06,6.3299151791477525e-06,6.329915179147622e-06,6.32991517914643e-06,6.32991517914874e-06,6.3299151791400665e-06,6.329915179146968e-06,6.329915179147879e-06,6.329915179147296e-06,6.32991517914659e-06,6.329915179148633e-06,6.329915179146994e-06,6.329915179148962e-06,6.329915179149226e-06,6.329915179147262e-06,6.329915179149187e-06
Norway,0.02935080745957944,1.5117157974331791e-05,1.5117157974312828e-05,0.22089943756505062,1.511715797433476e-05,0.15605056491667066,1.5117157974332484e-05,1.511715797433766e-05,1.5117157974332816e-05,0.11185904392975277,1.5117157974330602e-05,0.03889306569442471,1.511715797433675e-05,1.5117157974334453e-05,1.5117157974333677e-05,1.5117157974338032e-05,1.5117157974336059e-05,1.51171579743385e-05,0.35641100446133134,1.5117157974312828e-05,1.5117157974337446e-05,1.5117157974336298e-05,1.5117157974340089e-05,1.5117157974330074e-05,1.5117157974337638e-05,1.5117157974331307e-05,1.5117157974334995e-05,1.5117157974336364e-05,1.5117157974340706e-05,0.0861883813397811
Oman,1.2309207287066814e-05,1.2309207287066938e-05,1.2309207287054761e-05,1.2309207287069708e-05,1.2309207287066455e-05,1.2309207287067033e-05,1.230920728706866e-05,1.230920728706791e-05,1.2309207287069029e-05,1.2309207287062591e-05,1.230920728706564e-05,1.2309207287069425e-05,1.2309207287070238e-05,1.230920728706695e-05,1.230920728706584e-05,1.230920728706849e-05,1.2309207287067025e-05,1.2309207287067309e-05,1.2309207287071573e-05,1.2309207287054761e-05,0.9996430329886749,1.2309207287067684e-05,1.2309207287067133e-05,1.2309207287065295e-05,1.2309207287069366e-05,1.230920728706476e-05,1.2309207287069923e-05,1.2309207287067631e-05,1.230920728706697e-05,1.2309207287347553e-05
Pakistan,2.025849844013828e-06,2.0258498440137754e-06,2.025849844011109e-06,2.025849844014315e-06,0.012440648401056898,2.025849844014314e-06,2.0258498440139046e-06,2.025849844013848e-06,2.025849844014092e-06,2.0258498440131245e-06,2.0258498440144035e-06,2.0258498440140926e-06,2.025849844014188e-06,2.0258498440143573e-06,2.0258498440135094e-06,2.02584984401438e-06,2.0258498440143946e-06,2.0258498440140486e-06,2.0258498440142e-06,2.025849844011109e-06,0.019012827781131843,0.005657892379188561,2.0258498440143586e-06,2.0258498440131524e-06,2.0258498440144386e-06,2.02584984401327e-06,2.0258498440140558e-06,0.9628359593426784,2.025849844014437e-06,2.0258498440142633e-06
Palau,1.154201292707755e-05,1.1542012927075789e-05,1.1542012927061383e-05,1.1542012927078616e-05,1.1542012927075496e-05,0.9036463067782367,1.1542012927074566e-05,1.154201292707259e-05,1.1542012927079074e-05,1.1542012927068305e-05,1.1542012927077307e-05,0.05906548084086575,1.1542012927078803e-05,1.1542012927074098e-05,1.1542012927074996e-05,0.036976578031866825,1.1542012927075055e-05,1.1542012927074064e-05,1.1542012927080575e-05,1.1542012927061383e-05,1.1542012927076626e-05,1.1542012927075758e-05,1.154201292707423e-05,1.1542012927074588e-05,1.1542012927075841e-05,1.1542012927074869e-05,1.1542012927080876e-05,1.1542012927076368e-05,1.1542012927074242e-05,1.154201292707804e-05
Palestine,1.3010668748405091e-05,1.3010668748403916e-05,1.3010668748387998e-05,0.1295835733857064,1.301066874840954e-05,1.3010668748409614e-05,1.301066874840488e-05,1.3010668748405025e-05,0.00584964553642648,1.3010668748403094e-05,1.3010668748404302e-05,0.04203510143583,0.00023908398574819974,1.3010668748411071e-05,1.301066874840605e-05,1.3010668748409094e-05,1.301066874840915e-05,1.301066874841099e-05,0.013586246278652271,1.3010668748387998e-05,1.3010668748410167e-05,0.01813258588862661,1.3010668748409137e-05,1.3010668748399618e-05,1.3010668748409343e-05,1.3010668748404546e-05,0.04739992307582918,1.3010668748408413e-05,1.3010668748407471e-05,0.742887605700716
Panama,3.892716727013413e-06,3.892716727012341e-06,3.892716727007057e-06,3.8927167270131335e-06,3.892716727013141e-06,0.0017235689918047633,3.892716727013471e-06,3.892716727012182e-06,0.015375057441179847,3.892716727010679e-06,3.892716727011275e-06,0.07934431380668226,3.892716727013163e-06,0.00034211905361313286,3.892716727012693e-06,3.89271672701284e-06,3.892716727013279e-06,3.892716727013341e-06,0.049065431058946216,3.892716727007057e-06,3.892716727012896e-06,0.018584514679304456,3.892716727013269e-06,3.8927167270107415e-06,3.892716727013105e-06,3.892716727011627e-06,0.7927533623485575,0.010495672974325375,3.892716727013472e-06,0.032234212594319175
Papua New Guinea,1.4604509872679597e-06,1.4604509872679608e-06,1.4604509872659747e-06,0.023463909451870917,1.460450987267628e-06,1.4604509872680417e-06,1.4604509872679362e-06,1.460450987267705e-06,1.4604509872683072e-06,1.4604509872675335e-06,1.4604509872681063e-06,0.08660166437061,1.4604509872682151e-06,0.8299999274906121,1.4604509872680898e-06,1.460450987268042e-06,1.4604509872681296e-06,0.018728698179728567,0.0305335516197498,1.4604509872659747e-06,1.4604509872679803e-06,1.4604509872679712e-06,1.4604509872683096e-06,1.4604509872675676e-06,1.460450987268348e-06,1.4604509872680125e-06,0.00868967978978079,0.001948978724940686,1.460450987268367e-06,1.4604509872683026e-06
Paraguay,4.28834855698024e-06,4.288348556979538e-06,4.28834855697431e-06,4.288348556980206e-06,4.2883485569806546e-06,4.288348556980986e-06,4.288348556980931e-06,4.288348556978982e-06,0.09089360913683628,4.288348556979963e-06,4.288348556979422e-06,0.012734370723187597,0.30304130190802714,4.288348556980314e-06,4.288348556978863e-06,4.288348556980015e-06,4.288348556980238e-06,4.2883485569804614e-06,0.0002819452641477176,4.28834855697431e-06,4.288348556980943e-06,4.288348556980583e-06,4.288348556980697e-06,4.288348556979105e-06,4.288348556980361e-06,4.28834855697867e-06,0.5929415642538767,4.28834855698058e-06,4.288348556980126e-06,4.2883485569805055e-06
Peru,5.211590577455709e-06,5.21159057745631e-06,5.211590577448817e-06,0.0368855312283877,5.211590577456947e-06,5.211590577457222e-06,5.211590577456108e-06,5.211590577454753e-06,5.211590577457622e-06,5.211590577453799e-06,5.21159057745879e-06,0.14323596475834005,0.01847289562042356,5.211590577456944e-06,5.21159057745865e-06,5.211590577456828e-06,5.211590577456977e-06,5.211590577456603e-06,0.14247345456729774,5.211590577448817e-06,5.2115905774570135e-06,5.211590577457939e-06,5.211590577456111e-06,5.211590577454217e-06,5.211590577457317e-06,5.211590577456644e-06,0.6588018640611143,5.211590577456842e-06,5.211590577456531e-06,5.211590577457038e-06
Philippines,4.844257133181436e-06,4.844257133178415e-06,4.844257133172538e-06,4.8442571331797495e-06,4.844257133180203e-06,0.07588397660097122,4.844257133182083e-06,4.844257133178062e-06,0.02546053068799514,4.844257133177053e-06,4.844257133177568e-06,0.5938468546458224,4.8442571331801755e-06,4.8442571331801865e-06,4.8442571331791455e-06,0.1390686952169224,4.844257133180155e-06,4.844257133179332e-06,0.10221643574197284,4.844257133172538e-06,4.844257133178801e-06,0.03675257602280032,4.844257133180234e-06,4.8442571331775734e-06,4.844257133179128e-06,4.844257133178233e-06,0.026659513169452337,4.844257133180387e-06,4.84425713318041e-06,4.844257133179008e-06
Poland,5.3928706250449945e-06,5.392870625043874e-06,5.392870625037295e-06,0.9224814142414339,5.392870625046307e-06,5.392870625044703e-06,5.392870625046648e-06,5.392870625044118e-06,0.03947651723715847,5.392870625043911e-06,5.392870625043166e-06,5.392870625045127e-06,0.019741997022893525,5.392870625045796e-06,5.392870625043895e-06,5.3928706250449615e-06,5.392870625046049e-06,5.392870625045911e-06,5.392870625045889e-06,5.392870625037295e-06,5.392870625044799e-06,5.39287062504679e-06,5.392870625045376e-06,5.3928706250428016e-06,0.013488080453632105,5.39287062504244e-06,5.392870625045679e-06,5.392870625045528e-06,5.392870625045724e-06,0.004677169279255399
Portugal,3.561253561260975e-06,3.5612535612607914e-06,3.5612535612563246e-06,0.4222186150706505,3.5612535612609854e-06,3.561253561260854e-06,3.5612535612612924e-06,3.5612535612602395e-06,3.561253561261637e-06,3.561253561260171e-06,3.561253561260081e-06,0.0009114151523109465,0.002874688986216301,3.561253561261171e-06,3.561253561261347e-06,3.5612535612606436e-06,3.5612535612611205e-06,3.561253561261557e-06,0.37060146975923586,3.5612535612563246e-06,3.5612535612608215e-06,3.5612535612614593e-06,3.561253561261246e-06,3.5612535612595636e-06,3.5612535612618574e-06,3.561253561260343e-06,0.20330477969255498,3.56125356126132e-06,3.561253561261116e-06,3.5612535612618307e-06
Qatar,1.4082523588252556e-05,1.4082523588251232e-05,1.4082523588233869e-05,1.408252358825497e-05,1.4082523588250962e-05,1.408252358825136e-05,1.4082523588250295e-05,1.4082523588248895e-05,1.4082523588250264e-05,1.4082523588245648e-05,1.4082523588248228e-05,1.4082523588253405e-05,1.4082523588255714e-05,1.4082523588250544e-05,1.4082523588249763e-05,1.4082523588251604e-05,1.408252358825124e-05,1.4082523588250444e-05,1.4082523588253058e-05,1.4082523588233869e-05,0.08571384639793221,1.4082523588251906e-05,1.4082523588250666e-05,1.4082523588250718e-05,1.4082523588252937e-05,1.4082523588246981e-05,1.4082523588253405e-05,1.408252358825064e-05,1.4082523588249837e-05,0.9138918429415969
Romania,8.045699573595205e-06,8.045699573594814e-06,8.04569957358454e-06,0.5324099138860523,8.045699573595513e-06,8.0456995735945e-06,8.045699573595281e-06,8.045699573593282e-06,0.011307820466660177,8.045699573592001e-06,8.04569957359379e-06,8.045699573596348e-06,0.3063452842624931,8.045699573595918e-06,8.045699573598075e-06,8.045699573595581e-06,8.04569957359682e-06,8.045699573595883e-06,0.011549367859118887,8.04569957358454e-06,0.004742722559523355,8.045699573596653e-06,8.045699573594742e-06,8.045699573595168e-06,8.045699573596913e-06,8.045699573598859e-06,0.13345179417638575,8.04569957359523e-06,8.045699573594529e-06,8.04569957359712e-06
Russian Federation,1.0538518284351634e-05,0.20121661885197223,1.0538518284337466e-05,0.28438694654792007,1.0538518284348894e-05,1.0538518284351236e-05,1.0538518284350522e-05,1.0538518284351371e-05,1.053851828435489e-05,1.0538518284346404e-05,0.4504073975027665,0.0637150356219483,1.0538518284354009e-05,1.0538518284350141e-05,1.053851828435224e-05,1.0538518284352157e-05,1.0538518284351496e-05,1.0538518284350404e-05,1.053851828435352e-05,1.0538518284337466e-05,1.053851828435121e-05,1.0538518284351156e-05,1.0538518284350544e-05,1.0538518284352123e-05,1.053851828435302e-05,1.0538518284348952e-05,1.0538518284354976e-05,1.053851828435314e-05,1.05385182843501e-05,1.0538518284354068e-05
Rwanda,6.308352258403195e-06,6.308352258403982e-06,6.308352258394882e-06,0.4626553427156994,6.308352258403798e-06,6.308352258405609e-06,0.0005942178319082895,6.308352258402506e-06,6.308352258404108e-06,6.3083522583993005e-06,6.308352258403064e-06,0.018433554687849286,0.45529518941494496,6.3083522584043564e-06,6.308352258404591e-06,6.308352258404741e-06,0.017442305031877527,6.308352258402117e-06,6.308352258404666e-06,6.308352258394882e-06,0.006760731840662763,0.03867356637511412,6.308352258402561e-06,6.308352258401496e-06,6.308352258403935e-06,6.308352258404228e-06,6.308352258404181e-06,6.30835225840434e-06,6.308352258401983e-06,6.308352258404689e-06
Saint Kitts and Nevis,2.1911084817938277e-06,2.191108481793678e-06,2.1911084817913132e-06,2.191108481813782e-06,0.4703293357370521,2.1911084817943943e-06,2.1911084818186567e-06,2.1911084818073844e-06,2.191108481800818e-06,2.191108481793479e-06,2.191108481793288e-06,2.19110848179496e-06,2.1911084817945997e-06,0.5290407776103331,2.191108481832995e-06,2.19110848179405e-06,2.1911084817943918e-06,2.1911084817949513e-06,2.1911084817990183e-06,2.1911084817913132e-06,2.1911084817938315e-06,0.00031507162483036214,2.1911084817943994e-06,2.191108481808323e-06,0.0002578462072574818,2.1911084818551423e-06,2.1911084817974216e-06,2.191108481795771e-06,2.191108481794494e-06,2.1911084817941178e-06
Saint Lucia,2.5396825396887855e-06,2.5396825396878923e-06,2.539682539684492e-06,2.5396825396883895e-06,0.9570272876045216,2.539682539688325e-06,2.5396825396873472e-06,2.5396825396872883e-06,2.539682539687367e-06,2.539682539686503e-06,2.539682539688186e-06,2.5396825396894656e-06,2.5396825396881193e-06,0.03930903791815041,2.5396825396874836e-06,2.539682539688297e-06,2.539682539688478e-06,2.539682539688365e-06,2.5396825396879994e-06,2.539682539684492e-06,2.539682539688047e-06,0.0031244674142552574,2.539682539688717e-06,2.5396825396874666e-06,2.5396825396879397e-06,2.5396825396877296e-06,2.5396825396885127e-06,2.539682539688258e-06,0.0004731753170412479,2.539682539688256e-06
Saint Vincent and the Grenadines,2.929630280664292e-06,2.9296302806648883e-06,2.929630280660659e-06,2.9296302806648637e-06,0.9517044049491442,2.9296302806648163e-06,2.9296302806642284e-06,2.929630280663861e-06,2.9296302806642115e-06,2.929630280663086e-06,2.929630280665554e-06,2.9296302806712753e-06,2.9296302806654054e-06,0.04821356540299753,2.929630280664095e-06,2.9296302806648036e-06,2.9296302806653995e-06,2.9296302806646973e-06,2.9296302806651017e-06,2.929630280660659e-06,2.9296302806639125e-06,2.9296302806653613e-06,2.929630280665555e-06,2.929630280662836e-06,2.929630280664457e-06,2.929630280663717e-06,2.929630280664152e-06,2.9296302806650327e-06,2.9296302806654994e-06,2.9296302806640205e-06
Samoa,5.538018496993311e-06,5.5380184969927755e-06,5.538018496985644e-06,5.538018496994483e-06,5.538018496993684e-06,0.07100534859308794,5.538018496993368e-06,5.538018496994538e-06,5.5380184969931e-06,5.538018496992249e-06,5.538018496992076e-06,5.538018496993507e-06,5.538018496994381e-06,5.538018496994604e-06,5.538018496992893e-06,5.538018496993906e-06,0.8136112313381567,5.538018496993896e-06,5.538018496994101e-06,5.538018496985644e-06,5.538018496994211e-06,5.538018496993766e-06,5.538018496994556e-06,5.53801849699236e-06,5.538018496993684e-06,5.538018496991782e-06,5.5380184969936056e-06,0.10961666573416669,0.005622765853666647,5.538018496994018e-06
Sao Tome and Principe,1.1129660545380976e-05,1.112966054537918e-05,1.1129660545363047e-05,0.3184027684221655,1.1129660545377855e-05,1.1129660545378809e-05,1.112966054537946e-05,1.1129660545376034e-05,0.01156286660423376,1.112966054537538e-05,1.1129660545375948e-05,0.019996521182096983,0.3657462903667104,1.112966054538194e-05,1.1129660545379182e-05,1.1129660545377146e-05,1.1129660545379368e-05,1.112966054537625e-05,0.10598964761112278,1.1129660545363047e-05,1.112966054537788e-05,1.1129660545379407e-05,1.1129660545376605e-05,1.1129660545375936e-05,1.1129660545378973e-05,1.1129660545376426e-05,0.17803479396058175,1.1129660545380264e-05,1.1129660545376005e-05,1.1129660545381287e-05
Saudi Arabia,1.4499057561290159e-05,1.4499057561293383e-05,1.4499057561274218e-05,1.4499057561299377e-05,1.4499057561295282e-05,1.4499057561297345e-05,1.4499057561293286e-05,0.051308084050185394,1.4499057561294958e-05,0.031422580256857874,1.4499057561307843e-05,0.09256898284875344,1.4499057561295792e-05,1.4499057561295545e-05,1.449905756129222e-05,1.4499057561296446e-05,1.4499057561293693e-05,0.006947590361324341,0.03920846716582321,1.4499057561274218e-05,0.1998827783543131,1.4499057561293198e-05,1.4499057561294025e-05,1.4499057561288409e-05,1.4499057561296658e-05,1.4499057561291518e-05,1.4499057561297965e-05,0.04784786293693611,1.4499057561294062e-05,0.5304946747594579
Senegal,1.0511931041750042e-05,1.0511931041750508e-05,1.0511931041737575e-05,1.0511931041752529e-05,1.0511931041749036e-05,1.051193104175083e-05,1.0511931041750762e-05,1.0511931041748002e-05,1.0511931041750654e-05,1.051193104174639e-05,1.0511931041747076e-05,1.0511931041750826e-05,0.9996951539997895,1.0511931041749327e-05,1.0511931041748692e-05,1.0511931041750816e-05,1.0511931041749046e-05,1.0511931041749717e-05,1.0511931041751972e-05,1.0511931041737575e-05,1.0511931041750904e-05,1.0511931041749795e-05,1.0511931041751157e-05,1.0511931041747482e-05,1.0511931041750266e-05,1.0511931041748218e-05,1.051193104175141e-05,1.0511931041750591e-05,1.0511931041752519e-05,1.0511931041752593e-05
Serbia,4.4539461963381865e-06,4.453946196338688e-06,4.453946196333064e-06,0.7445656615702306,4.453946196338896e-06,4.453946196339152e-06,4.453946196338453e-06,4.453946196338426e-06,4.453946196338738e-06,4.45394619633678e-06,0.0026690498294119065,4.453946196339233e-06,4.4539461963390666e-06,4.453946196339451e-06,4.453946196338681e-06,4.4539461963384414e-06,4.453946196339389e-06,4.453946196338754e-06,4.453946196338686e-06,4.453946196333064e-06,4.453946196338541e-06,4.453946196339636e-06,4.453946196339154e-06,4.453946196337472e-06,4.453946196338946e-06,4.453946196337517e-06,0.2496163294121491,0.003033156587103377,4.453946196338446e-06,4.453946196338749e-06
Seychelles,2.8807651312248083e-06,2.8807651312242954e-06,2.8807651312210026e-06,2.880765131225056e-06,2.8807651312252738e-06,0.2919174959136741,2.880765131225355e-06,2.8807651312247444e-06,2.880765131225254e-06,2.8807651312233476e-06,2.8807651312237804e-06,2.880765131224977e-06,2.8807651312251946e-06,2.8807651312252462e-06,2.8807651312240646e-06,2.8807651312245737e-06,2.880765131225526e-06,2.8807651312250993e-06,2.880765131225082e-06,2.8807651312210026e-06,2.8807651312244403e-06,0.7080018426626519,2.8807651312252987e-06,2.8807651312234548e-06,2.8807651312250747e-06,2.880765131223549e-06,2.880765131225101e-06,2.8807651312252725e-06,2.880765131225348e-06,2.880765131224776e-06
Sierra Leone,2.3411527836357313e-06,2.3411527836355047e-06,2.341152783632481e-06,2.341152783636066e-06,0.040955717354084174,2.341152783635995e-06,0.0019379728023793568,2.3411527836349254e-06,2.3411527836360926e-06,2.3411527836346086e-06,2.3411527836350173e-06,2.3411527836361836e-06,2.341152783636092e-06,2.341152783636205e-06,2.3411527836356466e-06,2.3411527836360024e-06,0.7959897216603526,2.3411527836364217e-06,2.3411527836363043e-06,2.341152783632481e-06,2.341152783635442e-06,0.1610557182108094,2.3411527836362925e-06,2.3411527836347886e-06,2.3411527836356974e-06,2.3411527836348847e-06,2.341152783636274e-06,2.3411527836364627e-06,2.3411527836364606e-06,2.341152783635853e-06
Singapore,2.3001196062244256e-06,2.300119606223762e-06,2.3001196062211353e-06,2.3001196062244514e-06,2.3001196062243163e-06,0.07023383921282936,0.005149456757165409,2.3001196062247267e-06,2.3001196062242752e-06,2.3001196062230564e-06,2.30011960622352e-06,2.3001196062240546e-06,2.300119606224521e-06,0.6093573626772564,2.300119606223726e-06,2.3001196062240156e-06,2.300119606224733e-06,2.30011960622437e-06,2.3001196062245577e-06,2.3001196062211353e-06,2.3001196062238644e-06,0.08163191726552499,2.300119606224396e-06,2.300119606223011e-06,0.0013915783648813084,2.300119606223556e-06,2.300119606224477e-06,0.23218064285179352,2.3001196062242774e-06,2.3001196062244506e-06
Slovakia,5.983366241859905e-06,5.983366241859178e-06,5.9833662418517035e-06,0.984064970921595,5.983366241860072e-06,5.983366241860578e-06,5.983366241860385e-06,5.983366241859876e-06,5.983366241860436e-06,5.983366241856717e-06,5.98336624186088e-06,5.983366241858863e-06,5.983366241859989e-06,5.983366241860589e-06,5.983366241859855e-06,5.983366241859841e-06,5.983366241861107e-06,5.983366241861142e-06,5.983366241859903e-06,5.9833662418517035e-06,5.983366241857935e-06,5.983366241861227e-06,5.9833662418610725e-06,5.983366241857065e-06,0.015767494823632433,5.983366241857722e-06,5.983366241860182e-06,5.983366241860961e-06,5.98336624186112e-06,5.983366241860076e-06
Slovenia,8.823010411170525e-06,8.823010411171191e-06,8.82301041115903e-06,0.9849395047295604,8.823010411170629e-06,8.823010411170857e-06,8.823010411172363e-06,8.823010411169612e-06,8.823010411172092e-06,8.823010411164262e-06,8.823010411171264e-06,8.823010411172734e-06,8.823010411173707e-06,8.823010411170468e-06,8.823010411168999e-06,8.823010411170473e-06,8.823010411171405e-06,8.823010411170573e-06,8.823010411172975e-06,8.82301041115903e-06,8.823010411171889e-06,8.823010411172972e-06,8.8230104111715e-06,8.823010411168496e-06,8.823010411172163e-06,8.823010411167901e-06,0.014813450978926968,8.823010411170874e-06,8.82301041117073e-06,8.82301041117232e-06
Solomon Islands,3.0038148448586267e-06,3.0038148448586204e-06,3.0038148448553347e-06,3.0038148448594195e-06,0.30183588044658083,3.0038148448600247e-06,3.0038148448590612e-06,3.003814844858459e-06,3.003814844859691e-06,3.0038148448587872e-06,3.0038148448577305e-06,3.0038148448592675e-06,3.0038148448594665e-06,0.3623849453450212,3.003814844858308e-06,3.0038148448592505e-06,0.32898412546882216,3.0038148448602467e-06,3.003814844859879e-06,3.0038148448553347e-06,3.003814844859102e-06,0.0063925273065437325,3.0038148448602268e-06,3.0038148448586894e-06,3.003814844860372e-06,3.0038148448579944e-06,3.0038148448595496e-06,3.0038148448602848e-06,0.0003274260619108348,3.0038148448592e-06
Somalia,5.5909650005699935e-06,5.590965000570196e-06,5.5909650005628115e-06,0.17089679509147818,5.590965000570228e-06,5.590965000571697e-06,5.590965000571345e-06,5.590965000570059e-06,5.590965000570819e-06,5.59096500056875e-06,5.590965000571089e-06,0.10661470115863059,5.5909650005720585e-06,5.590965000571109e-06,5.5909650005672525e-06,5.590965000571399e-06,5.590965000571392e-06,5.590965000570659e-06,5.590965000572131e-06,5.5909650005628115e-06,5.590965000571096e-06,5.590965000571994e-06,5.590965000571001e-06,5.590965000568491e-06,5.590965000571406e-06,0.7043920456872811,0.01795109297259507,5.590965000571367e-06,5.5909650005710785e-06,5.5909650005719925e-06
South Africa,2.749140893476665e-06,2.749140893476613e-06,2.7491408934729956e-06,0.01658390994189268,2.7491408934772333e-06,2.7491408934770715e-06,2.7491408934775556e-06,2.7491408934757615e-06,2.7491408934768013e-06,2.7491408934753207e-06,2.749140893476752e-06,0.08900768055071286,2.74914089347748e-06,0.004257249507155542,2.749140893476959e-06,2.749140893477109e-06,2.749140893477139e-06,0.017295682771926543,2.7491408934774666e-06,2.7491408934729956e-06,2.7491408934763625e-06,0.13896437242221846,2.7491408934772955e-06,2.7491408934757086e-06,2.749140893476863e-06,2.7491408934765895e-06,0.041636438219357016,0.6432051864473388,0.04898899903974165,2.749140893477295e-06
South Sudan,4.293872643746425e-06,4.293872643745635e-06,4.293872643740508e-06,4.29387264374718e-06,4.293872643746949e-06,4.29387264374697e-06,4.293872643747301e-06,4.293872643746026e-06,4.293872643746469e-06,4.293872643743601e-06,4.293872643746116e-06,0.8408800469624479,0.0003845185373201303,4.293872643746876e-06,4.293872643746499e-06,4.293872643747691e-06,4.293872643747956e-06,4.293872643746606e-06,4.2938726437468675e-06,4.293872643740508e-06,4.293872643746008e-06,0.08470207217063125,4.293872643746212e-06,4.293872643744038e-06,4.293872643746838e-06,4.293872643746388e-06,4.293872643746265e-06,0.0739217216408631,4.293872643745839e-06,4.293872643747349e-06
Spain,8.065166545707164e-06,8.065166545706174e-06,8.06516654569533e-06,0.21620642184109504,0.016194489756064946,8.065166545705993e-06,8.065166545704838e-06,8.065166545705707e-06,8.065166545707513e-06,8.065166545710574e-06,8.065166545708e-06,0.04780000425345055,0.025878154204660764,8.065166545707779e-06,8.065166545706044e-06,8.065166545708168e-06,8.065166545706833e-06,0.06427586541921979,0.48182098195346634,8.06516654569533e-06,8.065166545706984e-06,8.065166545705402e-06,8.065166545707936e-06,8.065166545703223e-06,8.065166545707294e-06,8.065166545705017e-06,0.14763858374149122,8.065166545708333e-06,8.065166545708471e-06,8.06516654570812e-06
